label,title,abstract,primary_category,categories,keyword_hit_count,keyword_hits,published,arxiv_id,arxiv_url,source_query
APPLIED,MistExit: Learning to Exit for Early Mistake Detection in Procedural Videos,"We introduce the task of early mistake detection in video, where the goal is to determine whether a keystep in a procedural activity is performed correctly while observing as little of the streaming video as possible. To tackle this problem, we propose a method comprising a mistake detector and a reinforcement learning policy. At each timestep, the detector processes recently observed frames to estimate the keystep's correctness while anticipating future visual features, enabling reliable early mistake estimates. Meanwhile, the policy aggregates the detector outputs and visual observations over time and adaptively decides when to exit (i.e., stop processing incoming frames) while producing the final prediction. Using diverse real-world procedural video datasets, we demonstrate that our MistExit model achieves superior mistake detection accuracy while reducing the fraction of video observed compared to state-of-the-art models. Project: https://vision.cs.utexas.edu/projects/mist_exit.",cs.CV,cs.CV,7,"datasets, we propose, we introduce, accuracy, real-world, state-of-the-art, we demonstrate",2026-03-15T07:14:49Z,2603.14252v1,http://arxiv.org/abs/2603.14252v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Mitigating Overthinking in Large Reasoning Language Models via Reasoning Path Deviation Monitoring,"Large Reasoning Language Models (LRLMs) demonstrate impressive capabilities on complex tasks by utilizing long Chain-of-Thought reasoning. However, they are prone to overthinking, which generates redundant reasoning steps that degrade both performance and efficiency. Recently, early-exit strategies are proposed to mitigate overthinking by dynamically and adaptively terminating redundant reasoning. However, current early-exit methods either introduce extra training overhead by relying on proxy models or limit inference throughput due to the frequent content switching between reasoning and generating probing answers. Moreover, most early-exit methods harm LRLMs performance due to over-truncation. Our insight stems from an observation: overthinking often causes LRLMs to deviate from the correct reasoning path, which is frequently accompanied by high-entropy transition tokens. Given this, we propose an early-exit method deeply coupled with the native reasoning process, which leverages the path deviation index as a dedicated monitoring metric for the frequent occurrence of high-entropy transition tokens to dynamically detect and terminate overthinking trajectories. We conduct experiments across multiple benchmarks using LRLMs of different types and scales, and the results indicate that our method delivers the largest performance improvement over vanilla CoT compared to existing early-exit methods.",cs.CL,cs.AI cs.CL,8,"experiments, benchmarks, we propose, performance, throughput, training, inference, our method",2026-03-15T07:00:47Z,2603.14251v1,http://arxiv.org/abs/2603.14251v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,OAHuman: Occlusion-Aware 3D Human Reconstruction from Monocular Images,"Monocular 3D human reconstruction in real-world scenarios remains highly challenging due to frequent occlusions from surrounding objects, people, or image truncation. Such occlusions lead to missing geometry and unreliable appearance cues, severely degrading the completeness and realism of reconstructed human models. Although recent neural implicit methods achieve impressive results on clean inputs, they struggle under occlusion due to entangled modeling of shape and texture. In this paper, we propose OAHuman, an occlusion-aware framework that explicitly decouples geometry reconstruction and texture synthesis for robust 3D human modeling from a single RGB image. The core innovation lies in the decoupling-perception paradigm, which addresses the fundamental issue of geometry-texture cross-contamination in occluded regions. Our framework ensures that geometry reconstruction is perceptually reinforced even in occluded areas, isolating it from texture interference. In parallel, texture synthesis is learned exclusively from visible regions, preventing texture errors from being transferred to the occluded areas. This decoupling approach enables OAHuman to achieve robust and high-fidelity reconstruction under occlusion, which has been a long-standing challenge in the field. Extensive experiments on occlusion-rich benchmarks demonstrate that OAHuman achieves superior performance in terms of structural completeness, surface detail, and texture realism, significantly improving monocular 3D human reconstruction under occlusion conditions.",cs.CV,cs.CV,6,"experiments, benchmarks, we propose, performance, real-world, our framework",2026-03-15T06:57:26Z,2603.14249v1,http://arxiv.org/abs/2603.14249v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Why Do LLM-based Web Agents Fail? A Hierarchical Planning Perspective,"Large language model (LLM) web agents are increasingly used for web navigation but remain far from human reliability on realistic, long-horizon tasks. Existing evaluations focus primarily on end-to-end success, offering limited insight into where failures arise. We propose a hierarchical planning framework to analyze web agents across three layers (i.e., high-level planning, low-level execution, and replanning), enabling process-based evaluation of reasoning, grounding, and recovery. Our experiments show that structured Planning Domain Definition Language (PDDL) plans produce more concise and goal-directed strategies than natural language (NL) plans, but low-level execution remains the dominant bottleneck. These results indicate that improving perceptual grounding and adaptive control, not only high-level reasoning, is critical for achieving human-level reliability. This hierarchical perspective provides a principled foundation for diagnosing and advancing LLM web agents.",cs.AI,cs.AI cs.CL,3,"experiments, evaluation, we propose",2026-03-15T06:52:06Z,2603.14248v1,http://arxiv.org/abs/2603.14248v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,GoldenStart: Q-Guided Priors and Entropy Control for Distilling Flow Policies,"Flow-matching policies hold great promise for reinforcement learning (RL) by capturing complex, multi-modal action distributions. However, their practical application is often hindered by prohibitive inference latency and ineffective online exploration. Although recent works have employed one-step distillation for fast inference, the structure of the initial noise distribution remains an overlooked factor that presents significant untapped potential. This overlooked factor, along with the challenge of controlling policy stochasticity, constitutes two critical areas for advancing distilled flow-matching policies. To overcome these limitations, we propose GoldenStart (GSFlow), a policy distillation method with Q-guided priors and explicit entropy control. Instead of initializing generation from uninformed noise, we introduce a Q-guided prior modeled by a conditional VAE. This state-conditioned prior repositions the starting points of the one-step generation process into high-Q regions, effectively providing a ""golden start"" that shortcuts the policy to promising actions. Furthermore, for effective online exploration, we enable our distilled actor to output a stochastic distribution instead of a deterministic point. This is governed by entropy regularization, allowing the policy to shift from pure exploitation to principled exploration. Our integrated framework demonstrates that by designing the generative startpoint and explicitly controlling policy entropy, it is possible to achieve efficient and exploratory policies, bridging the generative models and the practical actor-critic methods. We conduct extensive experiments on offline and online continuous control benchmarks, where our method significantly outperforms prior state-of-the-art approaches. Code will be available at https://github.com/ZhHe11/GSFlow-RL.",cs.LG,cs.AI cs.LG,8,"experiments, benchmarks, we propose, we introduce, state-of-the-art, outperforms, inference, our method",2026-03-15T06:39:09Z,2603.14245v1,http://arxiv.org/abs/2603.14245v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Design of a Bio-Inspired Miniature Submarine for Low-Cost Water Quality Monitoring,"Water quality monitoring is essential for protecting aquatic ecosystems and detecting environmental pollution. This paper presents the design and experimental validation of a bio-inspired miniature submarine for low-cost water quality monitoring. Inspired by the jet propulsion mechanism of squids, the proposed system employs pump-driven water jets for propulsion and steering, combined with a pump-based buoyancy control mechanism that enables both depth regulation and water sampling. The vehicle integrates low-cost, commercially available components including an ESP32 microcontroller, IMU, pressure sensor, GPS receiver, and LoRa communication module. The complete system can be constructed at a hardware cost of approximately $122.5, making it suitable for educational and environmental monitoring applications. Experimental validation was conducted through pool tests and field trials in a lake. During a 360 degrees rotation test, roll and pitch deviations remained within +/-2 degrees and +/-1.5 degrees, respectively, demonstrating stable attitude control. Steering experiments showed a heading step response with approximately 2 s rise time and 5 s settling time. Depth control experiments achieved a target depth of 2.5 m with steady-state error within +/-0.1 m. Field experiments further demonstrated reliable navigation and successful water sampling operations. The results confirm that the proposed platform provides a compact, stable, and cost-effective solution for small-scale aquatic environmental monitoring.",cs.RO,cs.RO,2,"experiments, experimental",2026-03-15T06:37:45Z,2603.14244v1,http://arxiv.org/abs/2603.14244v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,BIT: Matching-based Bi-directional Interaction Transformation Network for Visible-Infrared Person Re-Identification,"Visible-Infrared Person Re-Identification (VI-ReID) is a challenging retrieval task due to the substantial modality gap between visible and infrared images. While existing methods attempt to bridge this gap by learning modality-invariant features within a shared embedding space, they often overlook the complex and implicit correlations between modalities. This limitation becomes more severe under distribution shifts, where infrared samples are often far fewer than visible ones. To address these challenges, we propose a novel network termed Bi-directional Interaction Transformation (BIT). Instead of relying on rigid feature alignment, BIT adopts a matching-based strategy that explicitly models the interaction between visible and infrared image pairs. Specifically, BIT employs an encoder-decoder architecture where the encoder extracts preliminary feature representations, and the decoder performs bi-directional feature integration and query aware scoring to enhance cross-modality correspondence. To our best knowledge, BIT is the first to introduce such pairwise matching-driven interaction in VI-ReID. Extensive experiments on several benchmarks demonstrate that our BIT achieves state-of-the-art performance, highlighting its effectiveness in the VI-ReID task.",cs.CV,cs.CV,5,"experiments, benchmarks, we propose, performance, state-of-the-art",2026-03-15T06:33:00Z,2603.14243v1,http://arxiv.org/abs/2603.14243v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,CamLit: Unified Video Diffusion with Explicit Camera and Lighting Control,"We present CamLit, the first unified video diffusion model that jointly performs novel view synthesis (NVS) and relighting from a single input image. Given one reference image, a user-defined camera trajectory, and an environment map, CamLit synthesizes a video of the scene from new viewpoints under the specified illumination. Within a single generative process, our model produces temporally coherent and spatially aligned outputs, including relit novel-view frames and corresponding albedo frames, enabling high-quality control of both camera pose and lighting. Qualitative and quantitative experiments demonstrate that CamLit achieves high-fidelity outputs on par with state-of-the-art methods in both novel view synthesis and relighting, without sacrificing visual quality in either task. We show that a single generative model can effectively integrate camera and lighting control, simplifying the video generation pipeline while maintaining competitive performance and consistent realism.",cs.CV,cs.CV,5,"experiments, we present, performance, state-of-the-art, our model",2026-03-15T06:28:46Z,2603.14241v1,http://arxiv.org/abs/2603.14241v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,FOCUS: Bridging Fine-Grained Recognition and Open-World Discovery across Domains,"We introduce the first unified framework for *Fine-Grained Domain-Generalized Generalized Category Discovery* (FG-DG-GCD), bringing open-world recognition closer to real-world deployment under domain shift. Unlike conventional GCD, which assumes labeled and unlabeled data come from the same distribution, DG-GCD learns only from labeled source data and must both recognize known classes and discover novel ones in unseen, unlabeled target domains. This problem is especially challenging in fine-grained settings, where subtle inter-class differences and large intra-class variation make domain generalization significantly harder. To support systematic evaluation, we establish the first *FG-DG-GCD benchmarks* by creating identity-preserving *painting* and *sketch* domains for CUB-200-2011, Stanford Cars, and FGVC-Aircraft using controlled diffusion-adapter stylization. On top of this ,we propose FoCUS, a single-stage framework that combines *Domain-Consistent Parts Discovery* (DCPD) for geometry-stable part reasoning with *Uncertainty-Aware Feature Augmentation* (UFA) for confidence-calibrated feature regularization through uncertainty-guided perturbations. Extensive experiments show that FoCUS outperforms strong GCD, FG-GCD, and DG-GCD baselines by **3.28%**, **9.68%**, and **2.07%**, respectively, in clustering accuracy on the proposed benchmarks. It also remains competitive on coarse-grained DG-GCD tasks while achieving nearly **3x** higher computational efficiency than the current state of the art. ^[Code and datasets will be released upon acceptance.]",cs.CV,cs.CV,10,"experiments, benchmarks, datasets, evaluation, we propose, we introduce, accuracy, real-world, outperforms, baselines",2026-03-15T06:25:18Z,2603.14240v1,http://arxiv.org/abs/2603.14240v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,QiMeng-CodeV-SVA: Training Specialized LLMs for Hardware Assertion Generation via RTL-Grounded Bidirectional Data Synthesis,"SystemVerilog Assertions (SVAs) are crucial for hardware verification. Recent studies leverage general-purpose LLMs to translate natural language properties to SVAs (NL2SVA), but they perform poorly due to limited data. We propose a data synthesis framework to tackle two challenges: the scarcity of high-quality real-world SVA corpora and the lack of reliable methods to determine NL-SVA semantic equivalence. For the former, large-scale open-source RTLs are used to guide LLMs to generate real-world SVAs; for the latter, bidirectional translation serves as a data selection method. With the synthesized data, we train CodeV-SVA, a series of SVA generation models. Notably, CodeV-SVA-14B achieves 75.8% on NL2SVA-Human and 84.0% on NL2SVA-Machine in Func.@1, matching or exceeding advanced LLMs like GPT-5 and DeepSeek-R1.",cs.CL,cs.AI cs.AR cs.CL cs.LG,4,"we propose, we train, real-world, training",2026-03-15T06:25:09Z,2603.14239v1,http://arxiv.org/abs/2603.14239v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Domain-Skewed Federated Learning with Feature Decoupling and Calibration,"Federated learning (FL) allows distributed clients to collaboratively train a global model in a privacy-preserving manner. However, one major challenge is domain skew, where clients' data originating from diverse domains may hinder the aggregated global model from learning a consistent representation space, resulting in poor generalizable ability in multiple domains. In this paper, we argue that the domain skew is reflected in the domain-specific biased features of each client, causing the local model's representations to collapse into a narrow low-dimensional subspace. We then propose Federated Feature Decoupling and Calibration ($F^2$DC), which liberates valuable class-relevant information by calibrating the domain-specific biased features, enabling more consistent representations across domains. A novel component, Domain Feature Decoupler (DFD), is first introduced in $F^2$DC to determine the robustness of each feature unit, thereby separating the local features into domain-robust features and domain-related features. A Domain Feature Corrector (DFC) is further proposed to calibrate these domain-related features by explicitly linking discriminative signals, capturing additional class-relevant clues that complement the domain-robust features. Finally, a domain-aware aggregation of the local models is performed to promote consensus among clients. Empirical results on three popular multi-domain datasets demonstrate the effectiveness of the proposed $F^2$DC and the contributions of its two modules. Code is available at https://github.com/mala-lab/F2DC.",cs.LG,cs.LG cs.MM,2,"datasets, empirical",2026-03-15T06:20:22Z,2603.14238v1,http://arxiv.org/abs/2603.14238v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,AeroGen: Agentic Drone Autonomy through Single-Shot Structured Prompting & Drone SDK,"Designing correct UAV autonomy programs is challenging due to joint navigation, sensing and analytics requirements. While LLMs can generate code, their reliability for safety-critical UAVs remains uncertain. This paper presents AeroGen, an open-loop framework that enables consistently correct single-shot AI-generated drone control programs through structured guardrail prompting and integration with the AeroDaaS drone SDK. AeroGen encodes API descriptions, flight constraints and operational world rules directly into the system context prompt, enabling generic LLMs to produce constraint-aware code from user prompts, with minimal example code. We evaluate AeroGen across a diverse benchmark of 20 navigation tasks and 5 drone missions on urban, farm and inspection environments, using both imperative and declarative user prompts. AeroGen generates about 40 lines of AeroDaaS Python code in about 20s per mission, in both real-world and simulations, showing that structured prompting with a well-defined SDK improves robustness, correctness and deployability of LLM-generated drone autonomy programs.",cs.RO,cs.DC cs.RO,4,"benchmark, evaluate, real-world, we evaluate",2026-03-15T06:16:02Z,2603.14236v1,http://arxiv.org/abs/2603.14236v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,S2GS: Streaming Semantic Gaussian Splatting for Online Scene Understanding and Reconstruction,"Existing offline feed-forward methods for joint scene understanding and reconstruction on long image streams often repeatedly perform global computation over an ever-growing set of past observations, causing runtime and GPU memory to increase rapidly with sequence length and limiting scalability. We propose Streaming Semantic Gaussian Splatting (S2GS), a strictly causal, incremental 3D Gaussian semantic field framework: it does not leverage future frames and continuously updates scene geometry, appearance, and instance-level semantics without reprocessing historical frames, enabling scalable online joint reconstruction and understanding. S2GS adopts a geometry-semantic decoupled dual-backbone design: the geometry branch performs causal modeling to drive incremental Gaussian updates, while the semantic branch leverages a 2D foundation vision model and a query-driven decoder to predict segmentation masks and identity embeddings, further stabilized by query-level contrastive alignment and lightweight online association with an instance memory. Experiments show that S2GS matches or outperforms strong offline baselines on joint reconstruction-and-understanding benchmarks, while significantly improving long-horizon scalability: it processes 1,000+ frames with much slower growth in runtime and GPU memory, whereas offline global-processing baselines typically run out of memory at around 80 frames under the same setting.",cs.CV,cs.CV,5,"experiments, benchmarks, we propose, outperforms, baselines",2026-03-15T05:48:55Z,2603.14232v1,http://arxiv.org/abs/2603.14232v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,"Agentic DAG-Orchestrated Planner Framework for Multi-Modal, Multi-Hop Question Answering in Hybrid Data Lakes","Enterprises increasingly need natural language (NL) question answering over hybrid data lakes that combine structured tables and unstructured documents. Current deployed solutions, including RAG-based systems, typically rely on brute-force retrieval from each store and post-hoc merging. Such approaches are inefficient and leaky, and more critically, they lack explicit support for multi-hop reasoning, where a query is decomposed into successive steps (hops) that may traverse back and forth between structured and unstructured sources. We present Agentic DAG-Orchestrated Transformer (A.DOT) Planner, a framework for multi-modal, multi-hop question answering, that compiles user NL queries into directed acyclic graph (DAG) execution plans spanning both structured and unstructured stores. The system decomposes queries into parallelizable sub-queries, incorporates schema-aware reasoning, and applies both structural and semantic validation before execution. The execution engine adheres to the generated DAG plan to coordinate concurrent retrieval across heterogeneous sources, route intermediate outputs to dependent sub-queries, and merge final results in strict accordance with the plan's logical dependencies. Advanced caching mechanisms, incorporating paraphrase-aware template matching, enable the system to detect equivalent queries and reuse prior DAG execution plans for rapid re-execution, while the DataOps System addresses validation feedback or execution errors. The proposed framework not only improves accuracy and latency, but also produces explicit evidence trails, enabling verification of retrieved content, tracing of data lineage, and fostering user trust in the system's outputs. On benchmark dataset, A.DOT achieves 14.8% absolute gain in correctness and 10.7% in completeness over baselines.",cs.AI,cs.AI cs.SE,5,"benchmark, dataset, we present, accuracy, baselines",2026-03-15T05:34:16Z,2603.14229v1,http://arxiv.org/abs/2603.14229v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Not All Directions Matter: Toward Structured and Task-Aware Low-Rank Adaptation,"Low-Rank Adaptation (LoRA) has become a cornerstone of parameter-efficient fine-tuning (PEFT). Yet, its efficacy is hampered by two fundamental limitations: semantic drift, by treating all update directions with equal importance, and structural incoherence, from adapting layers independently, resulting in suboptimal, uncoordinated updates. To remedy these, we propose StructLoRA, a framework that addresses both limitations through a principled, dual-component design: (1) an Information Bottleneck-guided filter that prunes task-irrelevant directions to mitigate semantic drift, and (2) a lightweight, training-only graph-based coordinator that enforces inter-layer consistency to resolve structural incoherence. Extensive experiments across large language model , vision language model, and vision model (including LLaMA, LLaVA, and ViT) demonstrate that StructLoRA consistently establishes a new state-of-the-art, outperforming not only vanilla LoRA but also advanced dynamic rank allocation and sparsity-based methods. Notably, the benefits are particularly pronounced in challenging low-rank and low-data regimes. Crucially, since our proposed modules operate only during training, StructLoRA enhances performance with zero additional inference cost, advancing the focus of PEFT -- from mere parameter compression to a more holistic optimization of information quality and structural integrity.",cs.CV,cs.CV,6,"experiments, we propose, performance, state-of-the-art, training, inference",2026-03-15T05:16:50Z,2603.14228v1,http://arxiv.org/abs/2603.14228v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Self-Indexing KVCache: Predicting Sparse Attention from Compressed Keys,"The KV cache in self-attention has emerged as a major bottleneck in long-context and large-batch inference for LLMs. Existing approaches often treat sparsity prediction and compression as separate modules, relying on auxiliary index structures to select relevant tokens, and on complex quantization schemes to reduce memory usage. This fragmented design introduces redundant overhead and limits scalability. In this paper, we propose a novel paradigm: treating the compressed key representation not merely as storage, but as a self-indexing structure that directly enables efficient sparse attention. By designing a sign-based 1-bit vector quantization (VQ) scheme, our method unifies compression and retrieval in a single, hardware-friendly format. This approach eliminates the need for external indices or learning-based predictors, offering a lightweight yet robust solution for memory-constrained inference. All components are designed to be hardware-efficient and easy to implement. By implementing custom CUDA kernels, our method integrates seamlessly with FlashAttention, minimizing additional runtime and memory overhead. Experimental results demonstrate that our approach delivers both effectiveness and efficiency.",cs.LG,cs.AI cs.LG,6,"experimental, implement, we propose, inference, our method, our approach",2026-03-15T05:02:17Z,2603.14224v1,http://arxiv.org/abs/2603.14224v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Membership Inference for Contrastive Pre-training Models with Text-only PII Queries,"Contrastive pretraining models such as CLIP and CLAP underpin many vision-language and audio-language systems, yet their reliance on web-scale data raises growing concerns about memorizing Personally Identifiable Information (PII). Auditing such models via membership inference is challenging in practice: shadow-model MIAs are computationally prohibitive for large multimodal backbones, and existing multimodal attacks typically require querying the target with paired biometric inputs, thereby directly exposing sensitive biometric information to the target model. We propose Unimodal Membership Inference Detector (UMID), a text-only auditing framework that performs text-guided cross-modal latent inversion and extracts two complementary signals, similarity (alignment to the queried text) and variability (consistency across randomized inversions). UMID compares these statistics to a lightweight non-member reference constructed from synthetic gibberish and makes decisions via an ensemble of unsupervised anomaly detectors. Comprehensive experiments across diverse CLIP and CLAP architectures demonstrate that UMID significantly improves the effectiveness and efficiency over prior MIAs, delivering strong detection performance with sub-second auditing cost while complying with realistic privacy constraints.",cs.CR,cs.AI cs.CR,5,"experiments, we propose, performance, training, inference",2026-03-15T04:53:39Z,2603.14222v1,http://arxiv.org/abs/2603.14222v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,A Real-Time Neuro-Symbolic Ethical Governor for Safe Decision Control in Autonomous Robotic Manipulation,"Ethical decision governance has become a critical requirement for autonomous robotic systems operating in human-centered and safety-sensitive environments. This paper presents a real-time neuro-symbolic ethical governor designed to enable risk-aware supervisory control in autonomous robotic manipulation tasks. The proposed framework integrates transformer-based ethical reasoning with a probabilistic ethical risk field formulation and a threshold-based override control mechanism. language-grounded ethical intent inference capability is learned from natural language task descriptions using a fine-tuned DistilBERT model trained on the ETHICS commonsense dataset. A continuous ethical risk metric is subsequently derived from predicted unsafe action probability, confidence uncertainty, and probabilistic variance to support adaptive decision filtering. The effectiveness of the proposed approach is validated through simulated autonomous robot-arm task scenarios involving varying levels of human proximity and operational hazard. Experimental results demonstrate stable model convergence, reliable ethical risk discrimination, and improved safety-aware decision outcomes without significant degradation of task execution efficiency. The proposed neuro-symbolic architecture further provides enhanced interpretability compared with purely data-driven safety filters, enabling transparent ethical reasoning in real-time control loops. The findings suggest that ethical decision governance can be effectively modeled as a dynamic supervisory risk layer for autonomous robotic systems, with potential applicability to broader cyber-physical and assistive robotics domains.",cs.RO,cs.AI cs.LG cs.RO,3,"experimental, dataset, inference",2026-03-15T04:50:45Z,2603.14221v1,http://arxiv.org/abs/2603.14221v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,"The remarkable realism of images generated by diffusion models poses critical detection challenges. Current methods utilize reconstruction error as a discriminative feature, exploiting the observation that real images exhibit higher reconstruction errors when processed through diffusion models. However, these approaches require costly reconstruction computations and depend on specific diffusion models, making their performance highly model-dependent. We identify a fundamental difference: real images are more difficult to fit with Gaussian distributions compared to synthetic ones. In this paper, we propose Forgery Identification via Noise Disturbance (FIND), a novel method that requires only a simple binary classifier. It eliminates reconstruction by directly targeting the core distributional difference between real and synthetic images. Our key operation is to add Gaussian noise to real images during training and label these noisy versions as synthetic. This step allows the classifier to focus on the statistical patterns that distinguish real from synthetic images. We theoretically prove that the noise-augmented real images resemble diffusion-generated images in their ease of Gaussian fitting. Furthermore, simply by adding noise, they still retain visual similarity to the original images, highlighting the most discriminative distribution-related features. The proposed FIND improves performance by 11.7% on the GenImage benchmark while running 126x faster than existing methods. By removing the need for auxiliary diffusion models and reconstruction, it offers a practical, efficient, and generalizable way to detect diffusion-generated content.",cs.CV,cs.CV,5,"benchmark, we propose, performance, baseline, training",2026-03-15T04:49:30Z,2603.14220v1,http://arxiv.org/abs/2603.14220v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
APPLIED,Safety-Potential Pruning for Enhancing Safety Prompts Against VLM Jailbreaking Without Retraining,"Safety prompts constitute an interpretable layer of defense against jailbreak attacks in vision-language models (VLMs); however, their efficacy is constrained by the models' latent structural responsiveness. We observe that such prompts consistently engage a sparse set of parameters that remain largely quiescent during benign use. This finding motivates the Safety Subnetwork Hypothesis: VLMs embed structurally distinct pathways capable of enforcing safety, but these pathways remain dormant without explicit stimulation. To expose and amplify these pathways, we introduce Safety-Potential Pruning, a one-shot pruning framework that amplifies safety-relevant activations by removing weights that are less responsive to safety prompts without additional retraining. Across three representative VLM architectures and three jailbreak benchmarks, our method reduces attack success rates by up to 22% relative to prompting alone, all while maintaining strong benign performance. These findings frame pruning not only as a model compression technique, but as a structural intervention to emerge alignment-relevant subnets, offering a new path to robust jailbreak resistance.",cs.CV,cs.CV,4,"benchmarks, we introduce, performance, our method",2026-03-15T04:45:08Z,2603.14219v1,http://arxiv.org/abs/2603.14219v1,cat:cs.LG OR cat:cs.CV OR cat:cs.CL OR cat:cs.RO OR cat:cs.SE OR cat:cs.DB OR cat:cs.AR OR cat:cs.NI OR cat:cs.HC OR cat:cs.IR OR cat:cs.AI
